num_txes,block,datetime
43,2762969,11/24/22 13:43:24
11,2762970,11/24/22 13:44:24
17,2762971,11/24/22 13:45:36
1,2762972,11/24/22 13:45:55
71,2762973,11/24/22 13:48:25
46,2762974,11/24/22 13:53:03
13,2762975,11/24/22 13:53:52
88,2762976,11/24/22 14:01:12
0,2762977,11/24/22 14:01:16
4,2762978,11/24/22 14:01:49
0,2762979,11/24/22 14:01:58
41,2762980,11/24/22 14:05:34
30,2762981,11/24/22 14:07:32
4,2762982,11/24/22 14:07:44
0,2762983,11/24/22 14:07:46
37,2762984,11/24/22 14:12:02
12,2762985,11/24/22 14:13:14
36,2762986,11/24/22 14:16:07
0,2762987,11/24/22 14:16:10
41,2762988,11/24/22 14:19:41
42,2762989,11/24/22 14:22:18
1,2762990,11/24/22 14:22:20
33,2762991,11/24/22 14:24:03
23,2762992,11/24/22 14:25:35
45,2762993,11/24/22 14:28:53
0,2762994,11/24/22 14:29:01
16,2762995,11/24/22 14:30:11
15,2762996,11/24/22 14:30:51
27,2762997,11/24/22 14:33:02
6,2762998,11/24/22 14:33:56
33,2762999,11/24/22 14:36:56
4,2763000,11/24/22 14:37:17
6,2763001,11/24/22 14:37:53
8,2763002,11/24/22 14:38:19
29,2763003,11/24/22 14:41:12
60,2763004,11/24/22 14:47:13
36,2763005,11/24/22 14:51:14
4,2763006,11/24/22 14:52:31
4,2763007,11/24/22 14:52:45
16,2763008,11/24/22 14:53:30
15,2763009,11/24/22 14:56:22
35,2763010,11/24/22 14:59:21
3,2763011,11/24/22 14:59:37
30,2763012,11/24/22 15:01:33
5,2763013,11/24/22 15:01:56
8,2763014,11/24/22 15:02:39
132,2763015,11/24/22 15:09:08
16,2763016,11/24/22 15:09:25
74,2763017,11/24/22 15:16:01
5,2763018,11/24/22 15:16:41
0,2763019,11/24/22 15:16:42
17,2763020,11/24/22 15:17:53
13,2763021,11/24/22 15:18:52
72,2763022,11/24/22 15:24:24
2,2763023,11/24/22 15:24:27
19,2763024,11/24/22 15:25:59
28,2763025,11/24/22 15:27:52
5,2763026,11/24/22 15:27:58
0,2763027,11/24/22 15:28:02
8,2763028,11/24/22 15:28:31
30,2763029,11/24/22 15:30:29
2,2763030,11/24/22 15:30:56
12,2763031,11/24/22 15:32:03
41,2763032,11/24/22 15:35:37
47,2763033,11/24/22 15:39:16
58,2763034,11/24/22 15:40:48
16,2763035,11/24/22 15:43:33
67,2763036,11/24/22 15:50:47
12,2763037,11/24/22 15:51:14
1,2763038,11/24/22 15:51:18
6,2763039,11/24/22 15:51:57
34,2763040,11/24/22 15:55:07
3,2763041,11/24/22 15:55:30
41,2763042,11/24/22 15:59:19
3,2763043,11/24/22 15:59:32
39,2763044,11/24/22 16:02:46
56,2763045,11/24/22 16:06:51
4,2763046,11/24/22 16:07:33
26,2763047,11/24/22 16:09:49
35,2763048,11/24/22 16:13:03
15,2763049,11/24/22 16:14:02
24,2763050,11/24/22 16:16:53
1,2763051,11/24/22 16:17:04
28,2763052,11/24/22 16:18:44
26,2763053,11/24/22 16:20:50
5,2763054,11/24/22 16:21:23
13,2763055,11/24/22 16:22:08
25,2763056,11/24/22 16:23:39
7,2763057,11/24/22 16:23:49
2,2763058,11/24/22 16:23:56
13,2763059,11/24/22 16:24:25
27,2763060,11/24/22 16:26:11
4,2763061,11/24/22 16:26:15
14,2763062,11/24/22 16:27:20
71,2763063,11/24/22 16:34:00
41,2763064,11/24/22 16:38:26
1,2763065,11/24/22 16:38:32
5,2763066,11/24/22 16:39:31
28,2763067,11/24/22 16:42:38
15,2763068,11/24/22 16:45:02
19,2763069,11/24/22 16:47:25
1,2763070,11/24/22 16:47:30
5,2763071,11/24/22 16:47:47
28,2763072,11/24/22 16:50:41
7,2763073,11/24/22 16:51:22
4,2763074,11/24/22 16:51:44
5,2763075,11/24/22 16:52:00
5,2763076,11/24/22 16:52:28
30,2763077,11/24/22 16:54:56
26,2763078,11/24/22 16:57:15
9,2763079,11/24/22 16:58:23
1,2763080,11/24/22 16:58:28
7,2763081,11/24/22 16:58:58
139,2763082,11/24/22 17:06:53
7,2763083,11/24/22 17:06:57
24,2763084,11/24/22 17:09:30
12,2763085,11/24/22 17:10:42
10,2763086,11/24/22 17:12:20
4,2763087,11/24/22 17:12:24
33,2763088,11/24/22 17:15:49
8,2763089,11/24/22 17:17:46
50,2763090,11/24/22 17:21:28
8,2763091,11/24/22 17:21:57
76,2763092,11/24/22 17:27:28
83,2763093,11/24/22 17:33:39
3,2763094,11/24/22 17:34:09
31,2763095,11/24/22 17:38:45
3,2763096,11/24/22 17:39:37
32,2763097,11/24/22 17:46:14
2,2763098,11/24/22 17:46:42
44,2763099,11/24/22 17:51:39
1,2763100,11/24/22 17:51:59
20,2763101,11/24/22 17:53:34
22,2763102,11/24/22 17:56:12
14,2763103,11/24/22 17:58:11
13,2763104,11/24/22 17:59:33
0,2763105,11/24/22 17:59:43
30,2763106,11/24/22 18:01:21
14,2763107,11/24/22 18:03:13
3,2763108,11/24/22 18:03:33
40,2763109,11/24/22 18:06:57
4,2763110,11/24/22 18:07:17
5,2763111,11/24/22 18:07:58
2,2763112,11/24/22 18:08:26
36,2763113,11/24/22 18:12:17
87,2763114,11/24/22 18:21:49
25,2763115,11/24/22 18:23:37
17,2763116,11/24/22 18:24:32
84,2763117,11/24/22 18:28:12
7,2763118,11/24/22 18:29:37
4,2763119,11/24/22 18:30:08
26,2763120,11/24/22 18:32:53
5,2763121,11/24/22 18:33:47
33,2763122,11/24/22 18:37:56
0,2763123,11/24/22 18:38:01
3,2763124,11/24/22 18:38:11
21,2763125,11/24/22 18:41:11
25,2763126,11/24/22 18:44:55
28,2763127,11/24/22 18:49:50
5,2763128,11/24/22 18:50:25
60,2763129,11/24/22 18:59:30
46,2763130,11/24/22 19:04:48
42,2763131,11/24/22 19:11:45
3,2763132,11/24/22 19:12:21
16,2763133,11/24/22 19:15:12
25,2763134,11/24/22 19:18:02
8,2763135,11/24/22 19:18:29
41,2763136,11/24/22 19:21:26
2,2763137,11/24/22 19:21:33
0,2763138,11/24/22 19:21:39
8,2763139,11/24/22 19:22:19
24,2763140,11/24/22 19:24:28
64,2763141,11/24/22 19:29:16
14,2763142,11/24/22 19:30:15
32,2763143,11/24/22 19:33:30
19,2763144,11/24/22 19:37:12
5,2763145,11/24/22 19:37:51
11,2763146,11/24/22 19:40:05
46,2763147,11/24/22 19:49:44
0,2763148,11/24/22 19:49:52
36,2763149,11/24/22 19:56:07
7,2763150,11/24/22 19:57:15
15,2763151,11/24/22 19:59:56
18,2763152,11/24/22 20:01:54
4,2763153,11/24/22 20:02:15
14,2763154,11/24/22 20:04:39
9,2763155,11/24/22 20:06:02
3,2763156,11/24/22 20:07:00
13,2763157,11/24/22 20:08:58
0,2763158,11/24/22 20:09:20
30,2763159,11/24/22 20:14:07
9,2763160,11/24/22 20:16:15
35,2763161,11/24/22 20:20:19
31,2763162,11/24/22 20:22:50
10,2763163,11/24/22 20:23:52
6,2763164,11/24/22 20:24:29
21,2763165,11/24/22 20:26:27
5,2763166,11/24/22 20:26:57
48,2763167,11/24/22 20:30:44
8,2763168,11/24/22 20:31:51
73,2763169,11/24/22 20:49:15
81,2763170,11/24/22 21:00:48
0,2763171,11/24/22 21:00:52
26,2763172,11/24/22 21:04:56
9,2763173,11/24/22 21:04:59
4,2763174,11/24/22 21:05:16
1,2763175,11/24/22 21:05:24
32,2763176,11/24/22 21:10:55
0,2763177,11/24/22 21:11:26
34,2763178,11/24/22 21:18:50
8,2763179,11/24/22 21:19:31
23,2763180,11/24/22 21:21:01
34,2763181,11/24/22 21:23:32
7,2763182,11/24/22 21:24:11
0,2763183,11/24/22 21:24:18
10,2763184,11/24/22 21:25:09
3,2763185,11/24/22 21:25:14
5,2763186,11/24/22 21:25:57
24,2763187,11/24/22 21:27:20
3,2763188,11/24/22 21:28:39
50,2763189,11/24/22 21:34:58
1,2763190,11/24/22 21:35:00
8,2763191,11/24/22 21:37:09
0,2763192,11/24/22 21:37:13
1,2763193,11/24/22 21:37:45
13,2763194,11/24/22 21:39:35
31,2763195,11/24/22 21:41:43
10,2763196,11/24/22 21:43:34
11,2763197,11/24/22 21:45:34
5,2763198,11/24/22 21:46:25
35,2763199,11/24/22 21:52:05
0,2763200,11/24/22 21:52:08
15,2763201,11/24/22 21:54:01
7,2763202,11/24/22 21:54:58
20,2763203,11/24/22 21:58:29
3,2763204,11/24/22 21:58:39
20,2763205,11/24/22 22:01:05
7,2763206,11/24/22 22:01:57
7,2763207,11/24/22 22:02:49
9,2763208,11/24/22 22:04:40
7,2763209,11/24/22 22:05:18
18,2763210,11/24/22 22:07:01
0,2763211,11/24/22 22:07:35
5,2763212,11/24/22 22:08:42
2,2763213,11/24/22 22:09:12
12,2763214,11/24/22 22:11:18
15,2763215,11/24/22 22:13:23
4,2763216,11/24/22 22:14:30
1,2763217,11/24/22 22:14:36
17,2763218,11/24/22 22:17:35
10,2763219,11/24/22 22:18:49
3,2763220,11/24/22 22:19:11
15,2763221,11/24/22 22:20:08
26,2763222,11/24/22 22:22:09
1,2763223,11/24/22 22:22:13
6,2763224,11/24/22 22:22:53
1,2763225,11/24/22 22:23:00
1,2763226,11/24/22 22:23:05
2,2763227,11/24/22 22:23:14
3,2763228,11/24/22 22:23:29
20,2763229,11/24/22 22:24:48
27,2763230,11/24/22 22:27:23
11,2763231,11/24/22 22:28:36
9,2763232,11/24/22 22:29:57
8,2763233,11/24/22 22:30:15
58,2763234,11/24/22 22:40:56
1,2763235,11/24/22 22:40:58
10,2763236,11/24/22 22:43:51
7,2763237,11/24/22 22:45:14
7,2763238,11/24/22 22:46:17
17,2763239,11/24/22 22:49:26
10,2763240,11/24/22 22:50:23
9,2763241,11/24/22 22:52:25
9,2763242,11/24/22 22:53:52
0,2763243,11/24/22 22:53:56
14,2763244,11/24/22 22:56:09
10,2763245,11/24/22 22:56:37
13,2763246,11/24/22 22:58:37
30,2763247,11/24/22 23:02:54
22,2763248,11/24/22 23:05:47
15,2763249,11/24/22 23:09:35
12,2763250,11/24/22 23:12:45
13,2763251,11/24/22 23:12:52
14,2763252,11/24/22 23:14:37
3,2763253,11/24/22 23:14:56
10,2763254,11/24/22 23:15:36
42,2763255,11/24/22 23:20:15
0,2763256,11/24/22 23:20:28
58,2763257,11/24/22 23:26:37
24,2763258,11/24/22 23:30:54
17,2763259,11/24/22 23:30:58
0,2763260,11/24/22 23:31:22
74,2763261,11/24/22 23:37:24
10,2763262,11/24/22 23:37:59
1,2763263,11/24/22 23:38:52
3,2763264,11/24/22 23:39:01
0,2763265,11/24/22 23:39:03
8,2763266,11/24/22 23:39:53
26,2763267,11/24/22 23:42:51
8,2763268,11/24/22 23:43:51
21,2763269,11/24/22 23:47:44
37,2763270,11/24/22 23:54:53
6,2763271,11/24/22 23:56:13
16,2763272,11/24/22 23:58:35
3,2763273,11/24/22 23:59:46
0,2763274,11/25/22 00:00:04
16,2763275,11/25/22 00:01:01
38,2763276,11/25/22 00:06:41
8,2763277,11/25/22 00:08:12
4,2763278,11/25/22 00:08:17
0,2763279,11/25/22 00:08:30
13,2763280,11/25/22 00:09:49
9,2763281,11/25/22 00:10:57
0,2763282,11/25/22 00:10:58
23,2763283,11/25/22 00:13:59
2,2763284,11/25/22 00:14:19
61,2763285,11/25/22 00:19:46
20,2763286,11/25/22 00:21:08
28,2763287,11/25/22 00:23:46
14,2763288,11/25/22 00:24:56
16,2763289,11/25/22 00:25:52
64,2763290,11/25/22 00:34:19
37,2763291,11/25/22 00:40:10
45,2763292,11/25/22 00:50:06
7,2763293,11/25/22 00:51:39
28,2763294,11/25/22 00:56:00
30,2763295,11/25/22 01:00:50
3,2763296,11/25/22 01:01:23
44,2763297,11/25/22 01:07:53
25,2763298,11/25/22 01:11:45
3,2763299,11/25/22 01:12:03
4,2763300,11/25/22 01:13:07
2,2763301,11/25/22 01:13:15
4,2763302,11/25/22 01:13:47
11,2763303,11/25/22 01:14:39
11,2763304,11/25/22 01:16:34
13,2763305,11/25/22 01:17:18
28,2763306,11/25/22 01:19:29
29,2763307,11/25/22 01:21:43
7,2763308,11/25/22 01:22:15
5,2763309,11/25/22 01:22:38
17,2763310,11/25/22 01:23:50
28,2763311,11/25/22 01:25:58
7,2763312,11/25/22 01:26:55
47,2763313,11/25/22 01:30:27
0,2763314,11/25/22 01:30:28
5,2763315,11/25/22 01:32:01
20,2763316,11/25/22 01:33:45
48,2763317,11/25/22 01:39:24
33,2763318,11/25/22 01:44:06
89,2763319,11/25/22 01:52:25
14,2763320,11/25/22 01:54:33
12,2763321,11/25/22 01:55:10
5,2763322,11/25/22 01:55:47
0,2763323,11/25/22 01:56:09
5,2763324,11/25/22 01:56:41
20,2763325,11/25/22 01:59:40
28,2763326,11/25/22 02:02:36
4,2763327,11/25/22 02:03:19
13,2763328,11/25/22 02:05:01
10,2763329,11/25/22 02:06:10
1,2763330,11/25/22 02:06:37
27,2763331,11/25/22 02:09:30
14,2763332,11/25/22 02:11:10
6,2763333,11/25/22 02:12:08
22,2763334,11/25/22 02:14:45
7,2763335,11/25/22 02:16:05
5,2763336,11/25/22 02:16:08
12,2763337,11/25/22 02:17:09
125,2763338,11/25/22 02:26:04
1,2763339,11/25/22 02:26:08
2,2763340,11/25/22 02:26:29
0,2763341,11/25/22 02:26:34
5,2763342,11/25/22 02:26:53
9,2763343,11/25/22 02:27:30
58,2763344,11/25/22 02:33:41
15,2763345,11/25/22 02:35:27
11,2763346,11/25/22 02:37:38
3,2763347,11/25/22 02:37:54
0,2763348,11/25/22 02:37:56
17,2763349,11/25/22 02:38:53
12,2763350,11/25/22 02:40:31
10,2763351,11/25/22 02:42:33
12,2763352,11/25/22 02:44:09
19,2763353,11/25/22 02:47:17
6,2763354,11/25/22 02:48:25
13,2763355,11/25/22 02:50:23
2,2763356,11/25/22 02:50:39
2,2763357,11/25/22 02:51:12
56,2763358,11/25/22 02:57:34
7,2763359,11/25/22 02:58:42
6,2763360,11/25/22 02:59:10
1,2763361,11/25/22 02:59:28
8,2763362,11/25/22 02:59:47
43,2763363,11/25/22 03:03:06
28,2763364,11/25/22 03:07:10
24,2763365,11/25/22 03:09:30
0,2763366,11/25/22 03:09:31
12,2763367,11/25/22 03:11:19
6,2763368,11/25/22 03:12:06
13,2763369,11/25/22 03:12:56
14,2763370,11/25/22 03:14:03
17,2763371,11/25/22 03:15:55
3,2763372,11/25/22 03:16:33
66,2763373,11/25/22 03:20:13
9,2763374,11/25/22 03:20:26
35,2763375,11/25/22 03:22:59
37,2763376,11/25/22 03:25:32
34,2763377,11/25/22 03:26:49
17,2763378,11/25/22 03:27:54
71,2763379,11/25/22 03:33:45
26,2763380,11/25/22 03:36:33
10,2763381,11/25/22 03:37:30
6,2763382,11/25/22 03:38:21
38,2763383,11/25/22 03:42:11
19,2763384,11/25/22 03:44:21
0,2763385,11/25/22 03:44:23
34,2763386,11/25/22 03:48:12
13,2763387,11/25/22 03:49:47
8,2763388,11/25/22 03:50:33
46,2763389,11/25/22 03:55:13
95,2763390,11/25/22 04:05:14
5,2763391,11/25/22 04:05:37
14,2763392,11/25/22 04:07:46
9,2763393,11/25/22 04:08:54
10,2763394,11/25/22 04:10:00
23,2763395,11/25/22 04:11:38
23,2763396,11/25/22 04:13:58
1,2763397,11/25/22 04:14:02
6,2763398,11/25/22 04:14:38
0,2763399,11/25/22 04:14:48
34,2763400,11/25/22 04:18:44
2,2763401,11/25/22 04:18:45
3,2763402,11/25/22 04:19:22
3,2763403,11/25/22 04:19:52
6,2763404,11/25/22 04:20:20
4,2763405,11/25/22 04:20:37
66,2763406,11/25/22 04:24:59
7,2763407,11/25/22 04:25:20
27,2763408,11/25/22 04:26:59
24,2763409,11/25/22 04:28:53
4,2763410,11/25/22 04:28:55
3,2763411,11/25/22 04:29:14
49,2763412,11/25/22 04:31:26
5,2763413,11/25/22 04:31:41
25,2763414,11/25/22 04:34:41
15,2763415,11/25/22 04:36:08
27,2763416,11/25/22 04:39:03
90,2763417,11/25/22 04:47:11
5,2763418,11/25/22 04:48:11
2,2763419,11/25/22 04:48:18
28,2763420,11/25/22 04:50:05
0,2763421,11/25/22 04:50:08
5,2763422,11/25/22 04:50:17
82,2763423,11/25/22 04:58:48
7,2763424,11/25/22 04:59:51
2,2763425,11/25/22 04:59:55
30,2763426,11/25/22 05:02:10
0,2763427,11/25/22 05:02:19
43,2763428,11/25/22 05:04:53
43,2763429,11/25/22 05:07:15
42,2763430,11/25/22 05:12:06
34,2763431,11/25/22 05:16:48
47,2763432,11/25/22 05:18:47
59,2763433,11/25/22 05:23:28
12,2763434,11/25/22 05:24:19
6,2763435,11/25/22 05:24:30
24,2763436,11/25/22 05:25:46
58,2763437,11/25/22 05:29:54
9,2763438,11/25/22 05:30:12
128,2763439,11/25/22 05:34:16
75,2763440,11/25/22 05:39:26
1,2763441,11/25/22 05:39:34
26,2763442,11/25/22 05:41:47
0,2763443,11/25/22 05:41:50
38,2763444,11/25/22 05:44:54
20,2763445,11/25/22 05:46:58
10,2763446,11/25/22 05:47:35
5,2763447,11/25/22 05:48:56
7,2763448,11/25/22 05:49:17
17,2763449,11/25/22 05:50:36
5,2763450,11/25/22 05:51:01
0,2763451,11/25/22 05:51:09
65,2763452,11/25/22 05:55:39
0,2763453,11/25/22 05:55:49
2,2763454,11/25/22 05:55:53
46,2763455,11/25/22 05:59:58
49,2763456,11/25/22 06:04:44
57,2763457,11/25/22 06:08:16
3,2763458,11/25/22 06:08:50
0,2763459,11/25/22 06:08:52
0,2763460,11/25/22 06:09:04
19,2763461,11/25/22 06:11:04
12,2763462,11/25/22 06:12:10
29,2763463,11/25/22 06:14:43
8,2763464,11/25/22 06:15:28
17,2763465,11/25/22 06:17:31
14,2763466,11/25/22 06:19:27
46,2763467,11/25/22 06:21:42
26,2763468,11/25/22 06:23:08
16,2763469,11/25/22 06:24:08
29,2763470,11/25/22 06:25:48
76,2763471,11/25/22 06:30:18
29,2763472,11/25/22 06:32:42
4,2763473,11/25/22 06:33:15
64,2763474,11/25/22 06:38:41
3,2763475,11/25/22 06:38:59
6,2763476,11/25/22 06:39:19
4,2763477,11/25/22 06:39:27
96,2763478,11/25/22 06:44:04
23,2763479,11/25/22 06:46:24
0,2763480,11/25/22 06:46:34
31,2763481,11/25/22 06:48:22
49,2763482,11/25/22 06:51:45
7,2763483,11/25/22 06:52:07
31,2763484,11/25/22 06:55:20
5,2763485,11/25/22 06:55:37
22,2763486,11/25/22 06:57:23
24,2763487,11/25/22 06:59:17
16,2763488,11/25/22 07:00:17
11,2763489,11/25/22 07:00:26
25,2763490,11/25/22 07:01:25
41,2763491,11/25/22 07:04:26
2,2763492,11/25/22 07:04:36
25,2763493,11/25/22 07:05:41
48,2763494,11/25/22 07:09:43
8,2763495,11/25/22 07:10:23
2,2763496,11/25/22 07:10:34
17,2763497,11/25/22 07:12:16
11,2763498,11/25/22 07:13:14
65,2763499,11/25/22 07:18:51
0,2763500,11/25/22 07:18:54
24,2763501,11/25/22 07:20:25
11,2763502,11/25/22 07:21:06
23,2763503,11/25/22 07:23:10
31,2763504,11/25/22 07:25:04
4,2763505,11/25/22 07:25:56
19,2763506,11/25/22 07:26:00
1,2763507,11/25/22 07:26:04
39,2763508,11/25/22 07:28:15
8,2763509,11/25/22 07:29:06
0,2763510,11/25/22 07:29:13
50,2763511,11/25/22 07:31:50
93,2763512,11/25/22 07:39:37
34,2763513,11/25/22 07:42:05
31,2763514,11/25/22 07:45:26
0,2763515,11/25/22 07:45:31
23,2763516,11/25/22 07:47:51
0,2763517,11/25/22 07:48:00
20,2763518,11/25/22 07:49:16
27,2763519,11/25/22 07:51:37
5,2763520,11/25/22 07:52:03
1,2763521,11/25/22 07:52:14
3,2763522,11/25/22 07:52:18
35,2763523,11/25/22 07:54:00
33,2763524,11/25/22 07:56:42
12,2763525,11/25/22 07:58:03
10,2763526,11/25/22 07:58:36
6,2763527,11/25/22 07:59:07
26,2763528,11/25/22 08:01:13
5,2763529,11/25/22 08:01:58
7,2763530,11/25/22 08:02:10
26,2763531,11/25/22 08:05:11
83,2763532,11/25/22 08:11:22
13,2763533,11/25/22 08:12:38
38,2763534,11/25/22 08:17:31
3,2763535,11/25/22 08:17:33
96,2763536,11/25/22 08:22:38
3,2763537,11/25/22 08:22:45
5,2763538,11/25/22 08:23:02
35,2763539,11/25/22 08:24:43
113,2763540,11/25/22 08:32:41
23,2763541,11/25/22 08:33:22
52,2763542,11/25/22 08:37:28
0,2763543,11/25/22 08:37:42
46,2763544,11/25/22 08:41:14
1,2763545,11/25/22 08:41:17
32,2763546,11/25/22 08:44:32
14,2763547,11/25/22 08:45:42
26,2763548,11/25/22 08:47:37
3,2763549,11/25/22 08:47:55
19,2763550,11/25/22 08:49:27
13,2763551,11/25/22 08:49:45
24,2763552,11/25/22 08:51:38
51,2763553,11/25/22 08:56:00
81,2763554,11/25/22 09:02:17
4,2763555,11/25/22 09:02:39
23,2763556,11/25/22 09:05:15
49,2763557,11/25/22 09:09:52
2,2763558,11/25/22 09:10:16
24,2763559,11/25/22 09:12:58
7,2763560,11/25/22 09:13:53
0,2763561,11/25/22 09:14:01
20,2763562,11/25/22 09:18:51
26,2763563,11/25/22 09:18:54
29,2763564,11/25/22 09:20:36
17,2763565,11/25/22 09:21:32
4,2763566,11/25/22 09:21:39
26,2763567,11/25/22 09:23:10
11,2763568,11/25/22 09:23:59
91,2763569,11/25/22 09:29:01
1,2763570,11/25/22 09:29:12
5,2763571,11/25/22 09:29:38
9,2763572,11/25/22 09:30:06
19,2763573,11/25/22 09:30:34
33,2763574,11/25/22 09:32:01
50,2763575,11/25/22 09:35:44
10,2763576,11/25/22 09:37:10
9,2763577,11/25/22 09:37:43
9,2763578,11/25/22 09:38:23
21,2763579,11/25/22 09:40:53
11,2763580,11/25/22 09:41:40
57,2763581,11/25/22 09:46:45
2,2763582,11/25/22 09:46:54
59,2763583,11/25/22 09:52:42
14,2763584,11/25/22 09:53:58
2,2763585,11/25/22 09:54:26
94,2763586,11/25/22 09:56:34
39,2763587,11/25/22 10:00:51
54,2763588,11/25/22 10:05:49
22,2763589,11/25/22 10:07:35
6,2763590,11/25/22 10:08:50
0,2763591,11/25/22 10:08:59
13,2763592,11/25/22 10:10:26
19,2763593,11/25/22 10:12:51
10,2763594,11/25/22 10:13:44
21,2763595,11/25/22 10:16:40
3,2763596,11/25/22 10:17:03
25,2763597,11/25/22 10:18:48
21,2763598,11/25/22 10:20:36
63,2763599,11/25/22 10:25:20
22,2763600,11/25/22 10:26:12
114,2763601,11/25/22 10:33:15
23,2763602,11/25/22 10:35:40
1,2763603,11/25/22 10:35:52
18,2763604,11/25/22 10:37:20
6,2763605,11/25/22 10:38:52
4,2763606,11/25/22 10:39:03
33,2763607,11/25/22 10:41:29
3,2763608,11/25/22 10:41:46
0,2763609,11/25/22 10:41:51
5,2763610,11/25/22 10:42:23
30,2763611,11/25/22 10:44:08
42,2763612,11/25/22 10:53:29
66,2763613,11/25/22 10:53:35
3,2763614,11/25/22 10:53:57
27,2763615,11/25/22 10:55:49
0,2763616,11/25/22 10:56:03
26,2763617,11/25/22 10:58:18
10,2763618,11/25/22 10:59:59
39,2763619,11/25/22 11:02:06
35,2763620,11/25/22 11:05:44
52,2763621,11/25/22 11:11:10
0,2763622,11/25/22 11:11:25
5,2763623,11/25/22 11:12:06
8,2763624,11/25/22 11:12:32
21,2763625,11/25/22 11:14:14
1,2763626,11/25/22 11:14:18
33,2763627,11/25/22 11:17:24
50,2763628,11/25/22 11:22:08
4,2763629,11/25/22 11:22:50
0,2763630,11/25/22 11:23:03
1,2763631,11/25/22 11:23:09
89,2763632,11/25/22 11:28:12
16,2763633,11/25/22 11:29:12
50,2763634,11/25/22 11:31:32
20,2763635,11/25/22 11:32:27
3,2763636,11/25/22 11:32:28
9,2763637,11/25/22 11:32:48
8,2763638,11/25/22 11:33:25
4,2763639,11/25/22 11:33:48
25,2763640,11/25/22 11:35:23
14,2763641,11/25/22 11:36:07
74,2763642,11/25/22 11:45:24
5,2763643,11/25/22 11:45:29
118,2763644,11/25/22 11:49:15
1,2763645,11/25/22 11:49:19
15,2763646,11/25/22 11:50:33
6,2763647,11/25/22 11:50:54
14,2763648,11/25/22 11:52:57
1,2763649,11/25/22 11:53:06
0,2763650,11/25/22 11:53:08
12,2763651,11/25/22 11:54:27
0,2763652,11/25/22 11:55:00
22,2763653,11/25/22 11:55:58
13,2763654,11/25/22 11:57:28
55,2763655,11/25/22 12:01:22
10,2763656,11/25/22 12:02:16
20,2763657,11/25/22 12:04:35
34,2763658,11/25/22 12:07:23
22,2763659,11/25/22 12:09:21
50,2763660,11/25/22 12:15:13
22,2763661,11/25/22 12:18:08
25,2763662,11/25/22 12:19:47
0,2763663,11/25/22 12:19:53
51,2763664,11/25/22 12:23:40
8,2763665,11/25/22 12:24:37
42,2763666,11/25/22 12:27:06
80,2763667,11/25/22 12:33:59
4,2763668,11/25/22 12:34:46
8,2763669,11/25/22 12:35:43
37,2763670,11/25/22 12:38:43
6,2763671,11/25/22 12:39:25
13,2763672,11/25/22 12:40:09
9,2763673,11/25/22 12:40:36
48,2763674,11/25/22 12:44:54
18,2763675,11/25/22 12:46:55
0,2763676,11/25/22 12:47:02
16,2763677,11/25/22 12:48:09
7,2763678,11/25/22 12:48:26
38,2763679,11/25/22 12:50:29
6,2763680,11/25/22 12:50:56
7,2763681,11/25/22 12:51:21
114,2763682,11/25/22 12:59:16
26,2763683,11/25/22 13:01:05
14,2763684,11/25/22 13:02:58
24,2763685,11/25/22 13:05:13
55,2763686,11/25/22 13:10:22
5,2763687,11/25/22 13:10:24
0,2763688,11/25/22 13:10:38
4,2763689,11/25/22 13:10:58
15,2763690,11/25/22 13:12:17
16,2763691,11/25/22 13:13:26
3,2763692,11/25/22 13:13:43
75,2763693,11/25/22 13:19:01
15,2763694,11/25/22 13:20:48
26,2763695,11/25/22 13:23:35
2,2763696,11/25/22 13:23:41
23,2763697,11/25/22 13:24:52
74,2763698,11/25/22 13:29:55
37,2763699,11/25/22 13:31:26
30,2763700,11/25/22 13:33:55
5,2763701,11/25/22 13:34:34
22,2763702,11/25/22 13:35:53
59,2763703,11/25/22 13:41:10
6,2763704,11/25/22 13:41:36
35,2763705,11/25/22 13:43:02
26,2763706,11/25/22 13:46:32
12,2763707,11/25/22 13:48:18
47,2763708,11/25/22 13:52:22
40,2763709,11/25/22 13:53:43
31,2763710,11/25/22 13:57:08
11,2763711,11/25/22 13:58:38
29,2763712,11/25/22 14:00:32
3,2763713,11/25/22 14:00:45
4,2763714,11/25/22 14:01:15
6,2763715,11/25/22 14:01:32
9,2763716,11/25/22 14:02:13
37,2763717,11/25/22 14:04:52
1,2763718,11/25/22 14:05:04
66,2763719,11/25/22 14:09:49
58,2763720,11/25/22 14:14:01
40,2763721,11/25/22 14:17:12
4,2763722,11/25/22 14:17:36
38,2763723,11/25/22 14:20:59
0,2763724,11/25/22 14:21:02
88,2763725,11/25/22 14:27:34
17,2763726,11/25/22 14:28:49
46,2763727,11/25/22 14:32:47
9,2763728,11/25/22 14:33:04
22,2763729,11/25/22 14:34:51
5,2763730,11/25/22 14:35:05
33,2763731,11/25/22 14:37:37
23,2763732,11/25/22 14:39:28
5,2763733,11/25/22 14:40:46
9,2763734,11/25/22 14:41:16
46,2763735,11/25/22 14:45:57
18,2763736,11/25/22 14:48:00
9,2763737,11/25/22 14:48:36
11,2763738,11/25/22 14:49:48
61,2763739,11/25/22 14:55:20
43,2763740,11/25/22 14:59:12
139,2763741,11/25/22 15:04:06
9,2763742,11/25/22 15:04:30
89,2763743,11/25/22 15:08:02
24,2763744,11/25/22 15:10:16
22,2763745,11/25/22 15:12:54
